id,telegram,type,date,author,caption,keywords,filename
370,https://t.me/jotchuacontent/370,photo,2026-06-14 06:15:35,B,Jotchua in a propeller hat taking notes at school,"school, studying, propeller-hat",photo_370_0.jpg
369,https://t.me/jotchuacontent/369,photo,2026-06-14 06:15:35,B,Jotchua as the ancient aliens guy gesturing,"aliens, history, explaining",photo_369_0.jpg
367,https://t.me/jotchuacontent/367,photo,2026-06-14 06:09:53,"remus (⚫️,◻️)",Surgeon Jotchua operating on a teddy bear,"surgeon, operating, doctor",photo_367_0.jpg
366,https://t.me/jotchuacontent/366,photo,2026-06-14 06:09:53,"remus (⚫️,◻️)",Jacked bodybuilder Jotchua holding a gold trophy,"bodybuilder, muscles, trophy",photo_366_0.jpg
365,https://t.me/jotchuacontent/365,photo,2026-06-14 06:09:52,"remus (⚫️,◻️)",Jotchua's face carved onto Mount Rushmore,"rushmore, mountain, america",photo_365_0.jpg
364,https://t.me/jotchuacontent/364,photo,2026-06-14 06:09:50,"remus (⚫️,◻️)",Wanted dead or alive poster for Jotchua,"wanted, western, poster",photo_364_0.jpg
363,https://t.me/jotchuacontent/363,photo,2026-06-14 06:09:49,"remus (⚫️,◻️)",Cartoon astronaut Jotchua holding a flag in space,"astronaut, space, helmet",photo_363_0.jpg
362,https://t.me/jotchuacontent/362,photo,2026-06-14 06:09:49,"remus (⚫️,◻️)",Jotchua driving a race car that's on fire,"racing, driving, fire",photo_362_0.jpg
361,https://t.me/jotchuacontent/361,photo,2026-06-14 06:09:49,"remus (⚫️,◻️)",Cowboy Jotchua riding a stick horse in the desert,"cowboy, horse, western",photo_361_0.jpg
360,https://t.me/jotchuacontent/360,photo,2026-06-14 06:09:48,"remus (⚫️,◻️)",Jotchua flying through space on a winged donut,"donut, flying, space",photo_360_0.jpg
359,https://t.me/jotchuacontent/359,photo,2026-06-14 06:09:48,"remus (⚫️,◻️)",Jotchua news anchor reporting weather chaos,"news, weather, anchor",photo_359_0.jpg
358,https://t.me/jotchuacontent/358,photo,2026-06-14 06:09:48,"remus (⚫️,◻️)",Rapper Jotchua with a gold grill and chain,"rapper, chain, grill",photo_358_0.jpg
357,https://t.me/jotchuacontent/357,photo,2026-06-14 06:09:48,"remus (⚫️,◻️)",Jotchua dunking a basketball over the crowd,"basketball, dunk, sports",photo_357_0.jpg
356,https://t.me/jotchuacontent/356,photo,2026-06-14 06:09:47,"remus (⚫️,◻️)",Jotchua popping out of the Windows XP hills,"windows, hills, flower",photo_356_0.jpg
355,https://t.me/jotchuacontent/355,photo,2026-06-14 06:09:47,"remus (⚫️,◻️)",Laser-eyed Jotchua raging about no more treats,"laser-eyes, angry, treats",photo_355_0.jpg
354,https://t.me/jotchuacontent/354,photo,2026-06-14 06:09:46,"remus (⚫️,◻️)",Jotchua under a rainbow saying believe in yourself,"rainbow, flower, cute",photo_354_0.jpg
351,https://t.me/jotchuacontent/351,photo,2026-06-14 03:47:55,Pʀɪᴇꜱᴛ,Hands opening a ring box with a Jotchua medal,"proposal, ring, gift",photo_351_0.jpg
339,https://t.me/jotchuacontent/339,photo,2026-06-13 07:13:37,peacefuldestroy,Jotchua as the grim reaper holding a scythe,"reaper, scythe, hood",photo_339_0.jpg
338,https://t.me/jotchuacontent/338,photo,2026-06-13 06:54:02,peacefuldestroy,Jotchua stuck in an endless jotchua cycle,"spinning, arrows, stuck",photo_338_0.jpg
337,https://t.me/jotchuacontent/337,photo,2026-06-13 06:50:49,peacefuldestroy,Shirtless Jotchua smoking in a fight club,"fight-club, smoking, muscles",photo_337_0.jpg
336,https://t.me/jotchuacontent/336,photo,2026-06-13 06:50:05,peacefuldestroy,Jotchua as Sisyphus pushing a giant boulder,"boulder, pushing, struggle",photo_336_0.jpg
335,https://t.me/jotchuacontent/335,photo,2026-06-13 06:47:22,peacefuldestroy,Jotchua in suspenders sitting at an office desk,"office, suspenders, boss",photo_335_0.jpg
334,https://t.me/jotchuacontent/334,photo,2026-06-13 06:44:42,peacefuldestroy,Jotchua in a suit wearing a headset,"headset, suit, call",photo_334_0.jpg
333,https://t.me/jotchuacontent/333,photo,2026-06-13 06:40:58,peacefuldestroy,Shirtless Jotchua smoking among a fight crowd,"fighting, smoking, shirtless",photo_333_0.jpg
331,https://t.me/jotchuacontent/331,photo,2026-06-13 06:40:35,peacefuldestroy,Jotchua as Sisyphus pushing a huge boulder,"sisyphus, boulder, struggle",photo_331_0.jpg
330,https://t.me/jotchuacontent/330,photo,2026-06-13 06:30:15,peacefuldestroy,Jotchua recreates the Creation of Adam,"sistine, reaching, painting",photo_330_0.jpg
329,https://t.me/jotchuacontent/329,photo,2026-06-13 06:29:49,peacefuldestroy,Jotchua as Neo stopping bullets in Matrix,"matrix, sunglasses, stop",photo_329_0.jpg
328,https://t.me/jotchuacontent/328,photo,2026-06-13 06:23:44,peacefuldestroy,Four Jotchuas walk Abbey Road as the Beatles,"beatles, walking, crosswalk",photo_328_0.jpg
327,https://t.me/jotchuacontent/327,photo,2026-06-13 05:19:28,peacefuldestroy,Jotchua dressed as a Pokémon trainer,"pokemon, trainer, hat",photo_327_0.jpg
326,https://t.me/jotchuacontent/326,photo,2026-06-13 05:19:27,peacefuldestroy,Jotchua wearing a camouflage marine cap,"military, camo, cap",photo_326_0.jpg
325,https://t.me/jotchuacontent/325,photo,2026-06-13 05:19:27,peacefuldestroy,Jotchua appears on the street in Pokemon GO,"pokemon-go, ar, pokeball",photo_325_0.jpg
324,https://t.me/jotchuacontent/324,photo,2026-06-13 05:17:28,peacefuldestroy,Six Jotchuas in class with a lighter,"classroom, lighter, chaos",photo_324_0.jpg
323,https://t.me/jotchuacontent/323,photo,2026-06-13 05:17:27,peacefuldestroy,Round Jotchua standing in a misty forest,"forest, fog, lost",photo_323_0.jpg
322,https://t.me/jotchuacontent/322,photo,2026-06-13 05:17:27,peacefuldestroy,Jotchua tourist in a straw hat with camera,"tourist, camera, straw-hat",photo_322_0.jpg
321,https://t.me/jotchuacontent/321,photo,2026-06-13 05:17:26,peacefuldestroy,Jotchua stares with hollow black eyes,"creepy, staring, dark",photo_321_0.jpg
320,https://t.me/jotchuacontent/320,photo,2026-06-13 05:17:26,peacefuldestroy,Jotchua crying with painted blue tears,"crying, sad, tears",photo_320_0.jpg
318,https://t.me/jotchuacontent/318,photo,2026-06-13 05:14:01,peacefuldestroy,Jotchua as Vegeta giving a thumbs-up,"vegeta, thumbs-up, super-saiyan",photo_318_0.jpg
317,https://t.me/jotchuacontent/317,photo,2026-06-13 05:14:00,peacefuldestroy,Jotchua dressed as Cell from Dragon Ball,"cell, villain, green",photo_317_0.jpg
316,https://t.me/jotchuacontent/316,photo,2026-06-13 05:13:59,peacefuldestroy,Jotchua wearing a gold and blue crown,"crown, king, royalty",photo_316_0.jpg
315,https://t.me/jotchuacontent/315,photo,2026-06-13 05:13:58,peacefuldestroy,Jotchua in a glowing blue battle helmet,"helmet, knight, armor",photo_315_0.jpg
314,https://t.me/jotchuacontent/314,photo,2026-06-13 05:13:58,peacefuldestroy,Jotchua in diamond armor swinging a sword,"minecraft, diamond, sword",photo_314_0.jpg
313,https://t.me/jotchuacontent/313,photo,2026-06-13 05:13:58,peacefuldestroy,Jotchua as an armored knight with glowing eyes,"pekka, armor, glowing",photo_313_0.jpg
312,https://t.me/jotchuacontent/312,photo,2026-06-13 05:13:57,peacefuldestroy,Jotchua smokes with a guitar under the moon,"guitar, smoking, moon",photo_312_0.jpg
311,https://t.me/jotchuacontent/311,photo,2026-06-13 05:13:57,peacefuldestroy,Super Saiyan Jotchua stands in the rain,"super-saiyan, rain, goku",photo_311_0.jpg
310,https://t.me/jotchuacontent/310,photo,2026-06-13 05:13:57,peacefuldestroy,Jotchua holds out a pixel sunflower,"flower, gift, cute",photo_310_0.jpg
309,https://t.me/jotchuacontent/309,photo,2026-06-13 05:13:57,peacefuldestroy,Super Saiyan Jotchua in a purple gi,"super-saiyan, gohan, anime",photo_309_0.jpg
308,https://t.me/jotchuacontent/308,photo,2026-06-13 05:13:56,peacefuldestroy,Blushing Jotchua with hearts and finger guns,"blush, finger-guns, cute",photo_308_0.jpg
307,https://t.me/jotchuacontent/307,photo,2026-06-13 05:13:56,peacefuldestroy,Jotchua sits calmly before a huge explosion,"explosion, fire, chaos",photo_307_0.jpg
306,https://t.me/jotchuacontent/306,photo,2026-06-13 05:13:56,peacefuldestroy,Tiny round Jotchua standing on blank white,"chonky, tiny, standing",photo_306_0.jpg
305,https://t.me/jotchuacontent/305,photo,2026-06-13 05:13:55,peacefuldestroy,Jotchua poses with a giant moon behind him,"moon, night, space",photo_305_0.jpg
304,https://t.me/jotchuacontent/304,photo,2026-06-13 05:13:54,peacefuldestroy,Jotchua in a straw hat with diamond swords,"luffy, swords, scar",photo_304_0.jpg
303,https://t.me/jotchuacontent/303,photo,2026-06-13 05:13:54,peacefuldestroy,Jotchua dressed as Luffy from One Piece,"luffy, straw-hat, pirate",photo_303_0.jpg
302,https://t.me/jotchuacontent/302,photo,2026-06-13 04:44:14,peacefuldestroy,Jotchua on the phone yelling to pamp it,"phone, calling, pump",photo_302_0.jpg
301,https://t.me/jotchuacontent/301,photo,2026-06-13 04:31:22,peacefuldestroy,Jotchuas raise the American flag like Iwo Jima,"soldier, victory, iwo-jima",photo_301_0.jpg
300,https://t.me/jotchuacontent/300,photo,2026-06-13 04:28:00,peacefuldestroy,Boxer Jotchua stands over a knocked-out opponent,"boxing, knockout, winner",photo_300_0.jpg
298,https://t.me/jotchuacontent/298,photo,2026-06-13 01:22:56,peacefuldestroy,Jotchua prays with a rosary in his paws,"praying, rosary, holy",photo_298_0.jpg
297,https://t.me/jotchuacontent/297,sticker,2026-06-13 00:30:43,yoyi,Jotchua dressed as Naruto Pain,"naruto, ninja, costume",297_sticker.webp
292,https://t.me/jotchuacontent/292,photo,2026-06-12 20:47:11,Ari,Champion Jotchua holds a golden trophy,"trophy, champion, winner",photo_292_0.jpg
270,https://t.me/jotchuacontent/270,photo,2026-06-12 03:25:50,J | Disconnected,A cartoon points at Jotchua as the favorite,"pointing, flex, proud",photo_270_0.jpg
269,https://t.me/jotchuacontent/269,photo,2026-06-12 03:25:50,J | Disconnected,She likes Jotchua more than the confession,"crush, anime, rejection",photo_269_0.jpg
268,https://t.me/jotchuacontent/268,photo,2026-06-12 02:38:36,J | Disconnected,A man learns to start the day saying Jotchua,"book, morning, reading",photo_268_0.jpg
267,https://t.me/jotchuacontent/267,photo,2026-06-12 02:38:36,J | Disconnected,DiCaprio throws cash instead of buying shoes,"money, throwing, rich",photo_267_0.jpg
266,https://t.me/jotchuacontent/266,photo,2026-06-12 02:00:28,J | Disconnected,Jotchua faces ranked from coco to broke,"tier-list, ranking, s-tier",photo_266_0.jpg
265,https://t.me/jotchuacontent/265,photo,2026-06-12 01:59:26,J | Disconnected,Jotchua campaigns for 2028 at the White House,"president, campaign, white-house",photo_265_0.jpg
264,https://t.me/jotchuacontent/264,photo,2026-06-12 01:59:26,J | Disconnected,Jotchua wears a Hunter Biden 2028 shirt,"biden, politics, shirt",photo_264_0.jpg
263,https://t.me/jotchuacontent/263,photo,2026-06-12 00:49:35,peacefuldestroy,Jotchua in a blue cap buried in tokens,"money, cap, pile",photo_263_0.jpg
262,https://t.me/jotchuacontent/262,photo,2026-06-12 00:43:25,peacefuldestroy,Jotchua sits buried in a pile of tokens,"money, pile, rich",photo_262_0.jpg
261,https://t.me/jotchuacontent/261,photo,2026-06-12 00:32:28,peacefuldestroy,A huge field of Jotchua faces at sunset,"field, sunset, crowd",photo_261_0.jpg
249,https://t.me/jotchuacontent/249,photo,2026-06-11 20:59:36,Ayo.,Blushing Jotchua with closed eyes saying uwu,"uwu, blush, cute",photo_249_0.jpg
248,https://t.me/jotchuacontent/248,photo,2026-06-11 20:59:35,Ayo.,Jotchua in a red cap sipping a blue slushie,"slushie, cap, drinking",photo_248_0.jpg
247,https://t.me/jotchuacontent/247,photo,2026-06-11 20:59:35,Ayo.,Jotchua raises his eyebrows in side-eye,"side-eye, unamused, eyebrows",photo_247_0.jpg
246,https://t.me/jotchuacontent/246,photo,2026-06-11 20:59:34,Ayo.,Jotchua flexes with a huge bodybuilder body,"muscles, flex, bodybuilder",photo_246_0.jpg
245,https://t.me/jotchuacontent/245,photo,2026-06-11 20:59:34,Ayo.,Jotchua takes orders in a McDonald's headset,"mcdonalds, headset, working",photo_245_0.jpg
244,https://t.me/jotchuacontent/244,photo,2026-06-11 20:59:33,Ayo.,Mechanic Jotchua holds a wrench under a car,"mechanic, wrench, garage",photo_244_0.jpg
243,https://t.me/jotchuacontent/243,photo,2026-06-11 20:59:33,Ayo.,Jotchua gives a big thumbs-up,"thumbs-up, approve, like",photo_243_0.jpg
242,https://t.me/jotchuacontent/242,photo,2026-06-11 19:23:37,Ayo.,"Jotchua flexes a Yankees cap, chain, and watch","chain, flex, yankees",photo_242_0.jpg
241,https://t.me/jotchuacontent/241,photo,2026-06-11 19:23:34,Ayo.,Jotchua poses in a suit and tie,"suit, business, serious",photo_241_0.jpg
240,https://t.me/jotchuacontent/240,photo,2026-06-11 19:23:33,Ayo.,Jotchua in a sombrero holds a Corona beer,"sombrero, beer, mustache",photo_240_0.jpg
239,https://t.me/jotchuacontent/239,photo,2026-06-11 19:23:33,Ayo.,Jotchua as Sukuna grinning in the flames,"sukuna, fire, villain",photo_239_0.jpg
238,https://t.me/jotchuacontent/238,photo,2026-06-11 19:23:32,Ayo.,Jotchua wears a Soviet ushanka with a red star,"ushanka, soviet, hat",photo_238_0.jpg
237,https://t.me/jotchuacontent/237,photo,2026-06-11 19:23:31,Ayo.,Jotchua in tactical vest with rifle and radio,"soldier, rifle, vest",photo_237_0.jpg
236,https://t.me/jotchuacontent/236,photo,2026-06-11 19:23:31,Ayo.,Jotchua wearing a hard hat and work vest,"construction, helmet, worker",photo_236_0.jpg
235,https://t.me/jotchuacontent/235,photo,2026-06-11 19:23:30,Ayo.,Jotchua standing under a black umbrella,"umbrella, rain, wet",photo_235_0.jpg
234,https://t.me/jotchuacontent/234,photo,2026-06-11 19:23:30,Ayo.,Jotchua in a suit and tie labeled Antonio,"suit, business, tie",photo_234_0.jpg
227,https://t.me/jotchuacontent/227,photo,2026-06-11 17:30:54,J | Disconnected,McDonald's Jotchua posing while a house burns,"mcdonalds, fire, uniform",photo_227_0.jpg
226,https://t.me/jotchuacontent/226,photo,2026-06-11 17:30:54,J | Disconnected,Jotchua staring ahead while a house burns,"fire, staring, disaster",photo_226_0.jpg
225,https://t.me/jotchuacontent/225,photo,2026-06-11 17:30:53,J | Disconnected,Jotchua wearing a plush pineapple hat,"pineapple, hat, fruit",photo_225_0.jpg
224,https://t.me/jotchuacontent/224,photo,2026-06-11 17:29:41,J | Disconnected,Jotchua wearing a red apple hat,"apple, hat, fruit",photo_224_0.jpg
223,https://t.me/jotchuacontent/223,photo,2026-06-11 17:29:41,J | Disconnected,Jotchua wearing a purple grape hat,"grapes, hat, fruit",photo_223_0.jpg
222,https://t.me/jotchuacontent/222,photo,2026-06-11 17:29:41,J | Disconnected,Jotchua wearing a yellow banana hat,"banana, hat, fruit",photo_222_0.jpg
221,https://t.me/jotchuacontent/221,photo,2026-06-11 17:29:41,J | Disconnected,Jotchua wearing a green avocado hat,"avocado, hat, fruit",photo_221_0.jpg
220,https://t.me/jotchuacontent/220,photo,2026-06-11 17:29:41,J | Disconnected,Jotchua wearing a green melon hat,"melon, hat, fruit",photo_220_0.jpg
219,https://t.me/jotchuacontent/219,photo,2026-06-11 17:29:41,J | Disconnected,Jotchua wearing a round orange hat,"orange, hat, fruit",photo_219_0.jpg
218,https://t.me/jotchuacontent/218,photo,2026-06-11 17:29:41,J | Disconnected,Jotchua wearing a red mushroom hat,"mushroom, hat, cute",photo_218_0.jpg
217,https://t.me/jotchuacontent/217,photo,2026-06-11 17:29:41,J | Disconnected,Jotchua wearing a fluffy peach hat,"peach, hat, fruit",photo_217_0.jpg
216,https://t.me/jotchuacontent/216,photo,2026-06-11 17:29:40,J | Disconnected,Jotchua wearing a striped watermelon hat,"watermelon, hat, fruit",photo_216_0.jpg
215,https://t.me/jotchuacontent/215,photo,2026-06-11 17:29:40,J | Disconnected,Jotchua wearing a red strawberry hat,"strawberry, hat, fruit",photo_215_0.jpg
214,https://t.me/jotchuacontent/214,photo,2026-06-11 17:28:39,J | Disconnected,Jotchua wearing a cactus hat with a flower,"cactus, hat, plant",photo_214_0.jpg
213,https://t.me/jotchuacontent/213,photo,2026-06-11 17:28:39,J | Disconnected,Jotchua wearing a big sunflower hat,"sunflower, hat, flower",photo_213_0.jpg
212,https://t.me/jotchuacontent/212,photo,2026-06-11 17:28:39,J | Disconnected,Jotchua wearing a corn on the cob hat,"corn, hat, food",photo_212_0.jpg
211,https://t.me/jotchuacontent/211,photo,2026-06-11 17:28:39,J | Disconnected,Jotchua wearing a plush cheeseburger hat,"burger, hat, food",photo_211_0.jpg
210,https://t.me/jotchuacontent/210,photo,2026-06-11 17:28:39,J | Disconnected,Jotchua wearing a pink sprinkle donut hat,"donut, hat, sprinkles",photo_210_0.jpg
209,https://t.me/jotchuacontent/209,photo,2026-06-11 17:28:39,J | Disconnected,Jotchua wearing a fried chicken drumstick hat,"chicken, hat, food",photo_209_0.jpg
208,https://t.me/jotchuacontent/208,photo,2026-06-11 17:28:39,J | Disconnected,Jotchua wearing a hot dog bun hat,"hot-dog, hat, food",photo_208_0.jpg
207,https://t.me/jotchuacontent/207,photo,2026-06-11 17:28:39,J | Disconnected,Jotchua dressed in a brown monkey costume,"monkey, costume, cute",photo_207_0.jpg
206,https://t.me/jotchuacontent/206,photo,2026-06-11 17:28:39,J | Disconnected,Jotchua wearing a ripe mango hat,"mango, hat, fruit",photo_206_0.jpg
205,https://t.me/jotchuacontent/205,photo,2026-06-11 17:28:39,J | Disconnected,Jotchua wearing a peeled lychee hat,"lychee, hat, fruit",photo_205_0.jpg
204,https://t.me/jotchuacontent/204,photo,2026-06-11 16:06:31,peacefuldestroy,Jotchua in a blue cap sitting in pills,"pill, cap, money",photo_204_0.jpg
203,https://t.me/jotchuacontent/203,photo,2026-06-11 14:42:04,NØƁŁƐ,Giant laser-eye Jotchuas looming over a city,"laser-eyes, giant, city",photo_203_0.jpg
202,https://t.me/jotchuacontent/202,photo,2026-06-11 14:42:04,NØƁŁƐ,USA basketball Jotchua holding a finger to his lips,"basketball, shush, sports",photo_202_0.jpg
201,https://t.me/jotchuacontent/201,photo,2026-06-11 09:03:34,peacefuldestroy,Five Jotchuas in white robes praying together,"praying, robes, holy",photo_201_0.jpg
200,https://t.me/jotchuacontent/200,photo,2026-06-11 09:03:11,peacefuldestroy,Hooded Jotchua cult with weapons at their feet,"cult, hoodie, hood",photo_200_0.jpg
199,https://t.me/jotchuacontent/199,photo,2026-06-11 09:02:06,peacefuldestroy,Jotchua in a fiery ritual circle of cultists,"cult, ritual, fire",photo_199_0.jpg
198,https://t.me/jotchuacontent/198,photo,2026-06-11 05:14:44,J | Disconnected,Dad says generational wealth is Jotchua,"dad, comic, wealth",photo_198_0.jpg
